species,scientific_name,spcode,season,habitat,abundance,iucn.y,1996,2002,2009,2015,2021,year,unsm,sm,sm_ll85,sm_ul85,plotcov,plotpres
Carrion/Hooded Crow,Corvus corone,carcr,B,not assessed,2100000,LC,G,G,G,G,G,2019,98.660419116,98.624185998,92.331594684,106.58334646,2801,2696
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1971,15.523311227,16.236375363,7.6525152002,26.039552356,76,22
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1972,28.721207637,27.33362045,18.719777664,38.073788971,87,33
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1973,37.179336807,38.215040956,29.012749256,48.598040152,88,38
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1974,46.680367226,49.001871964,38.850312897,58.579979554,100,49
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1975,60.054754151,59.436323748,48.494872799,70.175346343,122,68
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1976,69.870303456,68.536166708,57.03179271,79.6387397,133,80
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1977,78.406674451,75.430141183,63.353545204,87.354552561,149,96
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1978,81.952977269,79.913806778,68.873795819,92.201859799,160,103
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1979,78.520065541,82.923473579,71.398195399,95.433126333,162,97
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1980,81.678510481,85.897893561,75.049508111,99.225612673,154,93
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1981,89.129830103,88.798026481,77.157669198,103.14357659,158,96
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1982,94.780194178,90.020786725,78.371710862,104.97046563,154,91
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1983,93.125783449,88.102495202,78.28994599,101.66282893,148,96
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1984,83.784350371,83.400613419,75.199678149,96.554122944,136,90
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1985,74.029411804,78.156724155,70.325274459,90.82145928,132,82
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1986,71.949746344,74.793900956,66.358141416,87.485449816,129,83
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1987,74.043845615,74.318957584,65.69185792,86.301592128,121,75
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1988,71.744523974,76.560657403,67.735347597,87.570009539,122,73
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1989,85.633929217,80.693694419,71.121662788,90.593255707,125,82
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1990,86.346496955,84.802782591,76.614330482,92.758502389,121,75
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1991,87.587369434,88.20365527,80.951173086,94.820994695,127,77
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1992,95.797327726,90.995878087,85.182396216,96.388266505,124,80
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1993,87.140512649,93.568695831,88.112407853,98.51923795,126,77
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1994,98.156981329,97.219308185,91.293485086,101.8935174,1371,808
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1995,100.69426192,101.75370149,95.287186578,107.35828478,1516,896
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1996,107.58671901,106.69886595,99.992434828,112.84177034,1645,968
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1997,111.19961572,111.40169648,103.85961415,117.7725511,1891,1140
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1998,117.47565091,115.38004948,108.23761944,121.31116,1989,1177
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,1999,119.80542608,118.31417486,110.7368644,124.51121377,2075,1254
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,2000,118.54961334,120.60639448,112.93631103,127.21199079,1993,1215
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,2001,NA,NA,NA,NA,NA,NA
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,2002,123.17996275,126.16447174,118.09754025,133.16074295,1833,1108
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,2003,127.64819301,129.74928628,121.55681347,136.70659425,1932,1175
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,2004,137.86860459,132.78485375,124.19152832,139.6736899,2091,1320
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,2005,135.48737866,133.7235775,125.14165918,140.77327649,2397,1519
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,2006,135.65721745,132.51087361,123.8852089,139.38860339,2725,1718
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,2007,122.20911052,130.23334607,121.99135774,136.91286952,3012,1845
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,2008,130.01511149,128.44981377,120.20686305,135.02321719,2773,1733
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,2009,127.34012816,126.67453151,118.76469319,133.41632363,2769,1706
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,2010,124.56779788,124.33981952,116.45539187,131.06947553,2734,1706
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,2011,123.11547823,121.21065415,113.67560985,127.96010779,2632,1623
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,2012,116.10337104,117.31199998,109.85522308,124.05983314,2844,1688
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,2013,115.2478957,113.16445741,105.9994478,120.16021176,2962,1789
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,2014,105.7700604,109.22544628,102.1083402,116.21629175,2895,1707
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,2015,106.95756953,106.22636607,99.579589315,112.92560371,2948,1745
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,2016,100.48896158,104.07685,97.527693644,110.57492324,3007,1738
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,2017,106.15306053,102.37905042,95.690309503,108.60467667,3054,1781
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,2018,102.11414641,100,92.819199766,105.73761731,3023,1801
Collared Dove,Streptopelia decaocto,coldo,B,urban,1590000,NT,G,G,G,G,G,2019,94.691786142,96.823761034,89.696248332,103.21299117,2913,1667
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1966,297.48771151,292.87056385,248.35489151,337.78328379,124,108
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1967,283.19370445,287.26319479,246.86909498,326.15998574,142,126
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1968,278.27220492,283.22379489,248.1543711,323.5477151,147,123
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1969,291.2081353,280.9118484,248.8793514,321.15148641,145,124
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1970,271.06143865,279.58589677,250.29590697,320.20292952,158,134
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1971,286.29243454,280.34285521,251.49605304,320.35205674,166,139
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1972,275.31594558,283.09524151,255.47342943,318.41314523,161,136
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1973,282.33241114,288.2528039,260.12376624,321.53506158,152,128
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1974,284.99498086,294.16274231,266.11564888,324.14665071,169,134
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1975,326.09306802,296.47673044,266.902342,326.68904294,191,167
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1976,299.90491335,289.98560263,261.69594825,319.62189716,201,172
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1977,266.66798835,277.38969656,250.91148132,304.13735281,213,172
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1978,254.01297476,265.27532939,240.93936438,288.59776672,229,184
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1979,249.39307864,257.29436547,234.32952185,280.09862256,232,181
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1980,256.31570768,252.87429187,229.66690981,275.09071419000003,223,172
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1981,258.80380828,248.82685268,227.28736086,270.21231237,233,184
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1982,248.99118564,243.01479292,223.60877604,263.89151011,224,177
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1983,230.31741184,236.57339067,217.97975728,255.59855561,214,173
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1984,225.75129897,232.47082075,214.35335192,249.49967124,185,136
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1985,234.73799406,231.96573089,213.85067153,247.67551528,179,136
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1986,233.29215808,234.3024002,218.4146185,248.62781602,176,121
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1987,231.76382263,238.94798142,222.95776119,254.53004819,169,122
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1988,254.46254438,244.8088179,229.07496151,262.61494385,167,123
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1989,252.30202926,249.45816311,234.72066202,267.06036389,176,122
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1990,249.3650956,252.74323646,238.2608159,270.68770109,173,131
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1991,259.56548398,255.68232489,241.02495533,271.08439552,173,128
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1992,253.44366554,258.84352553,243.36989252,273.5777207,167,117
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1993,268.5075972,263.24307506,247.6289111,278.15908142,178,133
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1994,263.03906474,269.07109219,251.39655861,284.5298621,1544,1051
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1995,277.9069338,277.15635061,256.05591556,296.33123236,1704,1200
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1996,284.3035297,287.12590791,264.99762872,307.95577646,1866,1305
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1997,307.95633956,298.21856304,275.07308441,320.70638943,2129,1528
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1998,298.96032357,309.61996205,286.29070706,329.5029025,2233,1569
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,1999,316.76138943,322.20551017,299.76126692,343.73057762,2328,1692
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,2000,351.60493944,334.30660162,311.09683198,356.11855376,2226,1662
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,2001,NA,NA,NA,NA,NA,NA
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,2002,340.87458797,350.59317075,324.49480442,372.56052037,2006,1515
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,2003,349.55033224,358.39461978,332.52547082,381.61668968,2116,1616
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,2004,360.91791401,365.54816602,338.92726062,390.90825966,2298,1803
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,2005,373.4631621,367.64822664,340.90112396,394.3193093,2635,2089
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,2006,391.43901924,358.85944965,332.39971086,384.17174634,3023,2441
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,2007,332.18937262,336.7439731,311.06973621,361.05498965,3364,2575
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,2008,300.12712893,307.59358235,284.30528235,332.03148292,3100,2297
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,2009,265.76462236,278.15749593,256.50626164,300.58798914,3103,2264
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,2010,253.14637827,252.07908195,231.44866642,272.81813292,3036,2192
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,2011,222.41645427,229.28830834,210.0979876,246.98085846,2891,2016
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,2012,218.39614902,208.72025647,191.88091129,223.98334389,3154,2126
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,2013,190.24396704,188.19910376,172.95115756,201.8670555,3302,2138
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,2014,162.45081708,167.79658581,153.78108254,180.09995895,3198,1938
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,2015,153.32294993,148.41439222,135.44312837,159.66225114,3241,1955
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,2016,131.31541919,129.99687017,119.321892,139.95032282,3322,1940
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,2017,103.71715371,113.52382158,104.92529055,121.85691461,3362,1728
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,2018,101.81363714,100,91.808705515,107.65066508,3344,1679
Greenfinch,Chloris chloris,grefi,B,farmland,1520000,EN,G,G,G,G,R,2019,91.650236751,88.03545272,80.681696987,94.841174306,3223,1542
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1966,56.755038076,56.394543381,37.544470626,82.976710391,85,58
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1967,63.273634101,61.949162169,43.148030302,88.30581522,100,74
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1968,63.444880998,67.735156872,48.763636142,92.295670209,105,68
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1969,79.94516568,74.050753905,54.11001766,98.511025913,106,77
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1970,71.722838548,80.534558263,60.394285848,103.79718883,125,83
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1971,93.286715513,87.520187147,67.1999043,110.05203432,131,96
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1972,90.952302031,93.77643715,73.796725521,115.26126166,124,97
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1973,101.83300374,98.830450947,81.29854595,119.87898692,121,96
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1974,102.55551625,102.0416857,86.138011784,118.68062637,135,101
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1975,100.85209211,103.41314358,89.32299081,117.52828516,153,114
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1976,104.31675793,103.11347978,90.143479591,115.70798334,160,129
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1977,105.78955192,100.74561503,88.681392474,111.38986569,166,134
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1978,100.34623046,96.396526625,85.242610972,105.69083493,174,135
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1979,79.546671448,91.833638766000007,81.627713609,101.17243297,189,135
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1980,88.840794204,89.39201339,79.347931695,98.237451328,193,151
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1981,94.759758508,88.371447182,78.825520414,97.195452939,199,161
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1982,80.877403621,87.534103996,79.337836158,96.135805597,181,129
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1983,94.05452002,86.859277275,79.246205904000007,94.285344066,168,134
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1984,84.526957593,85.460899844,78.296383159,91.911633312,155,116
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1985,88.499096112,83.858787205,77.442063032,89.560292142,149,112
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1986,74.453446325,83.110138888,76.302396673,88.46466623,140,101
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1987,84.102874599,84.867313315,77.435846533,90.729614342,134,100
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1988,86.22149734,88.742485438,81.349552807,95.366309916,128,93
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1989,96.876691028,93.403373291,85.827393388,100.80555882,136,102
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1990,97.600363014,97.02839207,89.197940192,104.32222199,138,110
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1991,103.35580204,98.588404313,90.855322392,105.90195657,145,122
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1992,99.502997156,97.752797614,89.807818257,105.17328008,145,108
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1993,95.184324807,95.610206414,87.492275484,101.91767027,151,123
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1994,89.109698621,94.001776528,85.639608179,102.07106618,1259,543
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1995,87.179531858,94.447183025,85.652393541,102.87177392,1385,540
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1996,98.371277019,96.657400607,87.49132762,106.58406171,1513,623
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1997,109.508777,98.203841195,88.754128794,108.24851195,1717,671
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1998,100.21855572,97.380604198,87.724404371,106.59339581,1812,711
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,1999,88.145447969,95.783908197,85.779699397,104.38197568,1873,728
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,2000,88.757604613,96.006367002,85.927198296,105.12441207,1793,697
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,2001,NA,NA,NA,NA,NA,NA
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,2002,109.5894004,100.56974865,90.28607607,110.82488101,1653,692
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,2003,104.94713367,100.71295969,90.722483051,110.92509358,1737,699
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,2004,92.747545076,99.384941159,88.846928614,109.77218719,1881,766
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,2005,103.98567403,98.501878807,87.809512817,109.35483786,2089,874
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,2006,87.090892003,98.863256674,88.770392822,109.195126,2365,963
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,2007,103.26842549,101.50245452,90.961144745,111.32686815,2684,1119
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,2008,112.20694746,104.80966826,93.348882014,114.65016112,2491,1093
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,2009,98.850102114,107.35348347,95.484435225,117.24294033,2502,1133
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,2010,111.84355912,109.21859332,97.193168539,120.37258605,2425,1177
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,2011,116.65049112,108.89797778,96.679747299,120.10529252,2301,1046
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,2012,110.11397393,105.53141867,93.739120545,116.45279637,2508,1145
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,2013,88.885647183,100.79426145,89.901806602,110.88869299,2673,1131
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,2014,100.89051041,97.302240451,87.28824497,107.53219339,2546,1126
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,2015,97.592511881,95.05285614,85.803390066,105.40794378,2591,1197
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,2016,89.146832808,94.374282921,85.292759734,105.14277711,2651,1190
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,2017,94.887830163,96.159921793,86.947238691,107.27723485,2703,1283
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,2018,100.54844094,100,89.804878403,112.01080006,2698,1379
Coal Tit,Periparus ater,coati,B,woodland,1180000,LC,G,G,G,G,G,2019,107.24899175,104.83672348,93.977806598,117.18237367,2618,1322
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1966,52.583686149,51.194190958,44.73696647,61.092375302,106,88
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1967,49.591701554,50.708919342,44.929855698,59.131444226,125,95
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1968,48.372352775,50.702645785,45.105101803,58.081649351,130,94
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1969,55.022456866,51.203274481,45.495332705,58.164493928,131,99
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1970,51.891801262,51.79955508,45.985009956,58.320427369,149,106
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1971,50.170313386,52.945294994,47.045792955,59.642321689,147,110
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1972,54.846950646,55.188060121,49.441934309,61.143903521,141,110
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1973,57.053640953,58.322475363,53.154631847,64.274417308,135,105
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1974,64.532237443,61.784352381,56.935408247,67.487221202,155,122
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1975,65.831787328,64.832455781,60.229324621,70.16132476,187,150
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1976,66.234032314,67.436908974,62.975509337,73.230248851,200,161
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1977,69.79009212,69.935544262,65.454567189,75.36047232,221,188
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1978,72.574272563,72.403623236,68.216757421,77.97697735,238,193
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1979,76.577511821,74.809323489,70.826967663,79.850245519,246,206
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1980,76.410452659,77.27377109,73.293585904,82.160859423,245,202
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1981,78.453823681,80.341381909,76.528977732,84.993213206,244,207
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1982,84.636261461,84.31954303,80.308356432,88.915162256,232,196
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1983,89.444871587,88.978453209,84.852641788,93.229280347,226,197
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1984,90.020420902,94.078076341,89.531369299,98.322370756,194,165
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1985,102.7551887,99.253961048,94.816679769,103.41983648,190,165
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1986,105.76902824,103.32806284,98.560122963,107.30241624,184,154
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1987,104.27296295,105.94423979,101.17069861,109.82359013,178,152
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1988,108.86669247,107.51554706,103.031178,111.55974166,174,158
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1989,107.73661741,108.26310261,103.77861979,112.10402869,179,164
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1990,107.33193077,108.62078235,104.30754121,112.3212951,176,158
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1991,106.39292893,108.88687548,104.93001596,112.21686083,185,165
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1992,113.24891345,108.81724121,105.23711502,112.31828561,184,156
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1993,111.3825749,107.71440232,104.20404737,111.58938524,191,157
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1994,101.04968897,106.13487202,102.24964721,109.67596551,1548,1190
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1995,104.1735558,105.56527283,101.64420004,109.34974744,1697,1313
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1996,104.31114769,106.293744,102.40743866,110.16480423,1845,1449
Magpie,Pica pica,magpi,B,not assessed,1100000,LC,G,G,G,G,G,1997,111.02955464,107.77017294,103.58900838,111.6887286,2103,1639
